Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
5,155,Convert the binary word 1100 to decimal.,C,11,16,12
5,156,"If a data message is made up of 1s and 0s, it is.",C,analogue.,binary.,digital.
5,157,Convert the binary word 1110 to decimal.,B,12,14,15
5,158,Convert the binary number 110010 to decimal.,B,80,50,34
5,159,Convert the hexadecimal number D into decimal.,A,13,15,14
5,160,Convert decimal 15 into binary.,A,1111,1101,1110
5,161,Convert 448 to hex.,C,22 Base16.,36 Base16.,24 Base16.
5,162,Convert decimal 15 into hexadecimal.,C,G.,E.,F.
5,163,What is 345 in binary?.,C,100111001,110011001,101011001
5,164,Convert 1D to binary.,A,11101,29,101001
5,165,Convert 2C hex to octal.,C,35,44,54
5,166,A hexadecimal is a number to base.,B,2,16,8
5,167,1012 converted to decimal is.,C,52,210,510
5,168,The binary coded decimal number 10011000 expressed as a decimal number is.,B,1528,9810,1522
5,169,The decimal number 7 expressed as a binary number is.,B,101 Base 2.,111 Base 2.,7 Base 2.
5,170,Convert 011101 binary to octal.,B,25,35,33
5,171,Binary Number: 110010 is.,B,80,50,34
5,172,Binary addition of 1101 + 101101 is.,A,58,70,61
5,173,The binary number 11010111 is expressed as a decimal is.,B,107,215,53
5,174,The octal number 1001 expressed as a decimal is.,C,713,613,513
5,175,What is 011100001 Base2 in Octal?.,C,225 Base 8.,281 Base 10.,341 Base 8.
5,176,The binary number 1010100011100101 Base2 in hexadecimal is.,C,22BC Base 16.,FFFF Base 16.,A8E5 Base 16.
5,177,0011011000101001 when transferred to computer language this information can be a representation of.,C,"binary, octal or decimal numbers.","hex, octal and binary numbers.","hex, octal and decimal numbers"
5,178,A computer message 3B4 is.,C,Octal.,binary.,hexadecimal.
5,179,What is 54 octal in hexadecimal?.,C,2F.,4F.,2C.
5,180,2D in decimal is.,B,43,45,41
5,181,84 decimal in hexadecimal is.,C,5f.,f4.,54
5,182,16 hexadecimal converted to decimal is equivalent to.,C,48,38,22
5,183,Decimal 10 converted to binary is.,C,1111,1001,1010
5,184,What systems uses base 10?.,C,Octal.,Binary.,Decimal.
5,185,What systems use base 16?.,C,BCD.,Octal.,Hexadecimal.
5,186,Binary coded decimal (BCD) format has a minimum of.,B,2 lots of four.,four.,3 lots of four.
5,187,What is the Hexadecimal number F86 in Binary?.,C,"1,1111E+11",3974,"1,1111E+11"
5,188,What is 11000012 - 1011002?.,C,10001101 Base 2.,110111 Base 2.,110101 Base 2.
5,189,What is used for the power of 10?.,C,Digital.,Octal.,Decimal.
5,190,What is 44 in hexadecimal?.,B,2d.,2c.,2F.
5,191,What is octal 33 in hexadecimal?,A,1b.,11,22
5,192,An octal format hexadecimal number 3F written as binary would be.,B,110 111.,111 111.,101 011.
5,193,What is f86 hex when converted to binary?.,B,"1,00001E+12","1,1111E+11",1E+11
5,194,"In a computer, the address 3B8 is.",A,hexadecimal.,decimal.,octal.
5,195,What is a Grays converter?.,B,Analogue to Analogue.,Analogue to Digital,Digital to Analogue.
5,196,What is the hexadecimal number AE5 in octal form?.,C,5445,5340,5345
5,197,Hexadecimal 5C is what in binary?.,B,1011111,1011100,1110100
5,198,Binary 11001101 converted to octal is.,B,12E.,315,205
5,199,What is the binary notation for 29?.,C,0001 0110.,0010 1001.,0001 1101
5,200,101012 + 110012 =.,C,462,468,4610
5,201,If a signal has quantity in volts and physical position it is.,C,digital.,synchronous.,analogue.
5,202,"Within a computer controlled flight system, position feedback is converted from.",B,position feedback to rate feedback.,analogue to digital.,digital to analogue.
5,203,What is serial to parallel and vice-versa called?.,B,Switching.,Multiplex/Demultiplex.,Encoder/Decoder.
5,204,A thyristor is a device which has.,B,a positive temperature coefficient.,a negative temperature coefficient.,a temperature coefficient of zero.
5,205,"Physical variables in quantitative forms, such as voltage or angular rotation of a shaft are.",B,digital.,analogue.,binary.
5,206,A D to A converter is required to produce an output range of 0 to 10V. This can be achieved by.,B,a non inverting op amp connected in series with output.,an inverting op amp connected in series with output.,a differentiator with a 100 Kilohm feedback resistor.
5,207,A D to A converter would use a precision amplifier to.,B,compensate for the variation of the feedback resistor with temperature.,ensure that the output voltages remain accurate,ensure that the input voltage remains accurate.
5,208,A given transducer provides a voltage which corresponds to true heading. This voltage can beconverted to 'bits' by using a.,A,analogue to digital converter.,digital to analogue converter.,commutator.
5,209,An A to D converter uses successive approximation to.,C,increase resolution.,increase accuracy.,increase speed.
5,210,An R-2R D to A converter uses.,A,two values of resistors whose precision is not important,two values of precision resistors.,resistors whose values are logarithmic.
5,211,The function of a commutator is to.,C,convert from analogue to binary form.,provide continuous availability of all parameters connected to the system.,provide a sampling in sequence of a number of parameters.
5,212,An encoder using Grey code.,C,changes analogue to binary.,changes digital to analogue.,changes analogue to digital.
5,213,An analogue to digital converter is as accurate as.,B,the frequency.,the sampling rate.,the amplitude.
5,214,A digital to analogue converter that requires the output to range between 0v and -10v would have.,B,a non-inverting amplifier in line with the output with a resistor to ground.,an inverting amplifier in series with the output line.,a non-inverting amplifier in parallel with the output line.
5,215,"In an analogue to digital converter, the input voltage.",C,is switched by the digital input.,is intermittent.,stays on constantly.
5,216,An R-2R Converter has values or resistance.,B,whose relative precision are accurate.,whose precision are not accurate.,whose precision are accurate.
5,217,What does 1 represent in an analogue system?.,B,High frequency,"Switches closed, magnetised","Switches open, unmagnetised"
5,218,Audio sounds recorded digitally.,A,are superior quality and graeter bandwidth.,are narrow bandwidth.,are not as accurate due to clipping and input errors.
5,219,An analogue to digital converter where it counts up to binary state equal to the analogue input and then back down when this is reached is a.,A,a ramp type converter.,successive approximation counter.,flash type converter.
5,220,Transistors are used in a current triggered D to A device to.,C,switch off the inputs.,switch on the input.,change the state of the inputs.
5,221,Op amps generally used in ADCs and DACs are normally.,B,"high input impedance, high output impedance.","high input impedance, low output impedance.","low input impedance , how output impedance"
5,222,Analogue logic 1 is.,B,"closed switch, Logic Q=0.","closed circuit, Logic Q=1.",open circuit.
5,223,An ADC uses successive approximation to.,A,increase speed.,increase accuracy.,increase resolution.
5,224,A DAC uses a precision amplifier to.,A,ensure the output voltages remain accurate.,compensates for the variation of the feedback resistor due to temperature.,ensure the input remains accurate.
5,225,A precision op-amp is used in a DAC to.,B,compensate for temperature variation.,give output at required level.,make output between 0 - 5V.
5,226,In an R-2R ladder converter the values of resistors.,A,do not need to be of precise values.,only the first resistor need to be precise.,are precise.
5,227,What is the quickest method of analogue to digital conversion?.,B,Voltage to frequency.,Flash converter.,Single ramp method.
5,228,A charge balancing ADC uses.,C,successive approximation logic circuit to control the output.,a closed loop system to compare the analogue input to give the required digital output.,a closed loop system to check the analogue input with the input sample
5,229,Sample and hold is a technique used in.,C,D to A conversion,Moving coil instruments.,A to D conversion.
5,230,An analogue to digital converter (ADC) requires the following.,B,"a reference voltage, an input gate, an internal counter, a comparitor.","a reference voltage, an input gate, a comparator.","a reference voltage, an input gate, an internal counter"
5,231,What is 'Throughput Rate' for the A/D converter?.,A,Number of complete digital words encoded in a specified unit of time.,None of the above.,Speed of variable resistor which senses the analogue signal.
5,232,What is the Resolution of A/D and D/A converters?.,B,Resolution of the Instrument which displays the values.,Number of discrete values that can be represented by the digital word.,Rate at which data is converted.
5,233,Digital signals can be represented.,B,only as a binary value.,by a series of integers.,by real numbers.
5,234,When testing EGT probe.,A,it must be soaked and ambient temperature allowance taken into consideration.,not necessarily soaked but ambient temperature must be taken into consideration.,"if its not soaked, a minimum temperature of 20 degrees C taken as OAT."
5,235,Digital to Analogue Converter has a resolution of 0.3 Volts. What will be the analogue output when the digital input is 10110.,C,6.6 Volts RMS.,-6.6 Volts DC.G36.,6.6 Volts DC.
5,236,"A number represented as a physical quantity, e.g. voltage or speed of rotation is.",C,digital.,maximum value.,analogue.
5,19,Which of the following cables used for ARINC 429 bus system?,B,no one,a twisted shielded pair of wire,a coaxiel cable
5,20,ARINC 429 transmission consist of 'words' made up of ................... bits.,A,32,16,20
5,21,For ARINC 429 transmission what is the low and high speed?,C,"12 KHz , 95 KHz","14 KHz , 110 KHz","12,5 KHz , 100KHz"
5,22,Which of the following is true?,A,ARINC 429 bus system uses single transmitter,Each ARINC 429 bus carries data two directionals,ARINC 429 bus system uses a coaxiel cable
5,23,How many receivers can be connected to an ARINC 429 bus?,C,25,8,20
5,24,What kind of transmission wave form is used in the ARINC 429 bus system?,B,non return to sero signal,return to zero signal,analogue signal
5,25,ARINC 429 transmission are always of ...................,C,RS 232,even parity,odd parity
5,26,How is encoded the label of an ARINC 429 word?,A,octal,hexadecimal,no one
5,27,What is the task of the ARINC 429 parity bit?,C,It provides the receiver to determine if transmission errors in the sign status matrix,It provides the receiver to determine if transmission errors in the source/destination identifier,It provides the receiver to determine if transmission errors in the whole word occurred
5,28,How negative numbers are represented in the digital system?,B,Negative numbers are represented by the three's complement,Negative numbers are represented by the two's complement,Negative numbers are represented by the one's complement
5,29,What is the true statement about the octal label in ARINC 429 ?,A,The octal label is transmitted with the most significant bit of the digit first.,The octal label is decimal encoded most significant.,It is identifies the sign and validity of the data.
5,30,What is the SSM?,C,SSM identifies the error of the data.,It only checks the octal label.,SSM identifies the sign and validity of the data.
5,31,............. indicates the source LRU in a multi-box installation by sistem number.,B,Sign Status Matrix (SSM),Source/Destination İdentifier (SDI),Data Field
5,32,MIL-STD-1553 transmission consist of 'words' made up of ....................... bits.,C,25,32,20
5,33,Haw many receivers can be connected to a MIL-STD-1553 bus?,B,26,32,15
5,34,Which of the following is true?,A,MIL-STD-1553 uses a twisted shielded pair of wire.,MIL-STD-1553 a coaxiel cable.,MIL-STD-1553 a twisted unshielded pair of wire.
5,35,MIL-STD-1553 transmissions are always of ...............,C,octal label,even parity,odd parity
5,36,Which bit is parity bit of the MIL-STD-1553?,B,8,20,5
5,37,Which one terminal isn't of the MIL-STD-1553?,B,Bus controller,Symbol generator,Bus monitor
5,38,What is the purpose of the MIL-STD-1553 bus controller?,C,It is a unit used for data bus testing,It is one of the simplest of all error checking methods used in data handling.,It is an avionics computer that controls the flow of information on the data bus.
5,237,"In arinc 629, LRUs are programmed to transmit.",B,one at a time.,one transmits and one recieves.,all at the same time.
5,238,"In aircraft use, fibre optic cables should comply with.",C,ARINC 629 standard.,ARIND 429 standard.,ARIND 636 standard.
5,239,ARINC 629 databus is.,C,"one cable, bi-directional.","two cables, uni-directional.","two cables, bi directional."
5,240,An ARINC 573 data bus is used.,A,to input into a Digital Flight Data Recorder.,to supply digital inputs from a Symbol Generator to the EADI and EHSI.,to input into a FDR Digital
5,241,An ARINC 429 bus uses.,A,a twisted shielded pair of wires.,two bi-directional twin sheathed and earthed wires.,a single twin wire cable for each transmitter.
5,242,The ARINC 429 data bus word systems use.,A,binary coded decimal.,decimal numbering.,hexadecimal numbering.
5,243,ARINC 573 is related to what system?,B,Weather Radar.,FDR.,INS.
5,244,ARINC 629 current mode couplers are.,C,capacitive.,resistive.,inductive.
5,245,ARINC 629 databus is.,A,"one bus, bi-directional data flow.","two buses, unidirectional.","two buses, bi-directional data flow."
5,246,Normal transmission order of ARINC 629 LRUs in periodic mode is in order of.,C,shortest to largest TI.,shortest to largest TG.,power up.
5,247,"In an ARINC 429 wordstring, bits 1 to 8 represent the.",B,destination LRU address.,monitored parameter.,message.
5,248,ARINC 629 terminal transmit interval is.,A,common to each terminal.,unique to each terminal.,when all terminals are quiet.
5,249,MIL-STD-1533 is a data bus for.,C,Inertial Reference System.,Flight Data Recorders.,Digital Information Transfer System.
5,250,ARINC 629 periodic mode is used for.,C,transferring data only on events important to aircraft operation.,database loads.,normal operation.
5,251,How is data coupled to an ARINC 629 data bus?.,B,By a resistive pickup.,By an inductive pickup.,By a capacitive pickup.
5,252,How does MIL-STD-1533 put data onto the databus?.,A,Through the bus controller.,R1 (remote terminal).,SSIFU (sub-system interface unit).
5,253,The parity bit in digital information is used.,A,to check the validity of data information.,for BITE programs.,to check the status of the system.
5,254,ARINC 429 SDI word format is at bits.,C,32,1-8.,9-10.
5,255,What is the parity bit for on an ARINC 429 bus?.,C,To act as a terminal gap in an emergency.,To delay the signal.,To check for corruption during transmission of a word.
5,256,An ARINC 429 word label format is.,B,hexadecimal.,octal.,binary.
5,257,How many LRUs can be connected to an ARINC 429 data bus?.,C,120,60,20
5,258,ARINC 629 terminal transmit interval is.,A,common to each terminal.,is when all transmissions are quiet.,unique to each terminal.
5,259,An ARINC 429 bus uses.,A,a twisted shielded pair of wires.,a single twin cable for each transmitter.,"two bi-directional twin, sheathed and earthed wires."
5,260,ARINC 429 data bus systems uses.,B,hexadecimal numbering.,binary coded decimal.,decimal numbering.
5,261,An ARINC 429 Binary Coded Decimal word occupies word bits.,B,1-8.,11-29.,11-28.
5,262,An ARINC 429 system uses a.,B,20 bit word over a bi-directional bus.,32 bit word over a twisted pair of wires.,16 bit word over a twisted pair of wires.
5,263,An ARINC 629 characteristic is.,B,all LRUs can transmit and receive at the same time.,data can transmit in both directions down the data bus.,all LRUs can transmit at the same time.
5,264,What limits the number of ARINC 429 receivers on a bus?.,C,The speed and size.,The weight.,The parallel input impedance.
5,265,Data is transferred on the MIL-STD-1553B by.,B,non return to zero.,Manchester bi-phase.,bi-polar return to zero.
5,266,How are engine indications sent to the FDR?.,C,Source isolated.,Via ARINC 629.,Via ARINC 573.
5,267,What system uses base 8?.,A,"ARINC 429, in dataword labels only",ARINC 573.,ARINC 629.
5,268,"On an ARINC 629 data bus, the maximum amount of current-mode couplers per data bus is.",B,46,120,64
5,269,To connect an LRU to the data bus.,C,a terminal controller and interface module only is required.,"current mode coupler, terminal controller and a production break is required.","a current mode coupler, serial interface module and terminal controller is required."
5,270,A current-mode coupler contains an E-Core assembly. The purpose of the E-Core is to provide effective screening of the signal through the.,B,current-mode coupler.,couple the signal to the data bus.,enable easy access for monitoring of the signal.
5,271,The ARINC 429 low rate of transmission is.,B,100 kbits/second with high of 12-14 Mbits/second.,12-14 Kbits/second with high of 100 kBits/second.,12-14 Mbits/second with high of 100 Mbits/secon.
5,272,An ARINC 629 bus cable is a twisted pair of wires with.,B,a 130 ohm resistor at one end.,a 130 ohm resistor at both ends.,a 230 ohm resistor at one end.
5,273,An ARINC 629 stub cable.,B,connects single directional data between the LRU and current mode coupler.,connects bi-directional data between the LRU and current mode coupler.,connects bi-directional data between two LRUs.
5,274,"Care must be taken when installing ARINC 629 cables into bus panels, damage to cables can cause.",A,corrosion of the conductor.,arcing of high voltage signals.,standing waves.
5,275,An aircraft databus system.,B,can use both ARINC 629 and ARINC 429 as they are compatible.,"can use both systems, ARINC 629 and ARINC 429 via system card files and signal gateways.",cannot use both ARINC 629 and ARINC 429 data buses.
5,276,ARINC 629 is used for.,C,emergency only.,a backup to ARINC 429.,normal flight.
5,277,Once an ARINC 629 LRU has transmitted a message it will wait how long before transmitting again?.,C,Until the end of the synchronization gap.,Until the start of the terminal gap.,Until the end of the transmit interval
5,278,How is the word label 206 written in ARINC 429?.,B,Decimal 206.,Octal 01100001.,Binary 11000110.
5,279,What is ARINC 561 used for?.,,Fly by Wire systems.,Flight Data Recorder systems.,Inertial Navigation Systems.
5,280,"An ARINC data word is bits 11-29, if bits 11-18 are patched which of the following would be the LSB bit?.",A,19,29,21
5,281,Fibreoptic databus links are.,B,simplex.,bi-directional.,one way data buses.
5,282,ARINC 629 is.,A,half duplex.,full duplex.,simplex.
5,283,A signal in an ARINC 629 system uses.,C,a pair of wires per transmitter unit.,a single wire.,a twisted pair of wires or fibre optics.
5,284,An in-series ARINC 429 system transmits using.,B,encoder.,time division multiplexing,wave division multiplexing.
5,285,A terminal controller.,B,is repetitive transmitting.,will transmit only once during each transmit interval.,transmits only when addressed.
5,286,The number of LRUs which transmit/receive on ARINC-429 is dependent upon.,B,speed of transmission & size of aircraft systems,parallel input impedance.,size of S.D.I.
5,287,One of the ARINC 429 formats is,A,BCD.,octal.,hexadecimal.
5,288,A group of bits transmitted at the same time is.,A,parallel data.,a clock signal.,serial data.
5,289,The ARINC 429 system uses which of the following system to transfer data?.,C,Non return to zero.,Harvard bi phase.,Bi-directional return to zero.
5,290,Which of the following ARINCs is bidirectional?.,A,629,429,573
5,291,Data is transferred on the MIL-STD-1553B by using.,B,non return to zero.,Manchester bi-phase.,bipolar return to zero.
5,292,The general arrangement of ARINC 629 includes.,A,"databus cable, current mode coupler, stub cable.","current mode coupler, databus cable only.","databus cable, stub cable, voltage mode coupler."
5,293,ARINC 629 Databus cables are terminated using.,B,100 ohms resistor.,130 ohms resistor.,25 ohms resistor
5,294,"In ARINC 429 data field is bits 11 to 28. If the bits 11 to 18 had pad bits, the L.S.B. Of the data would be.",C,bit 11.,bit 28.,bit 19.
5,295,The BCD data field of ARINC 429 is contained within bits.,A,11-29.,11-28.,1-8.
5,296,ARINC 629 is transmitted using.,B,single wire for each transmitter.,fibre optics or twisted pair of wires.,SWG 28 wire.
5,297,A simplex system has.,A,1 transmitter and multiple receivers.,1 bus controller and 1 remote terminal.,1 bus controller and multiple receivers.
5,298,To create a bi-directional communications link within an ARINC 429 system,C,four databuses are required.,only one databus is required.,two databuses are required.
5,299,Why does an ARINC databus system send data to LRUs in series?.,A,Saves weight.,More information can be sent.,Takes less time.
5,300,Can an LRU transmit and receive on more than one 629 bus?.,A,Yes.,Only if paralleled.,No.
5,301,ARINC 629 LRUs transmit.,C,when addressed.,when signal gap is sensed.,when terminal gap is sensed.
5,302,"An ARINC 429 BCD word occupies bits 11-29, if 11-15 are filled with padders then the LSB of the word will be.",B,11,16,29
5,303,A simplex system has.,A,"one transmitter, many receivers.",a bus controller and separate controller.,"one transmitter, one receiver."
5,304,"In an Arinc 429 Word label-representing heading is 320, this is represented in bits 1- 8 as.",B,1011001,1011,1101000
5,305,"In ARINC 629 aperiodic mode, LRUs transmit in order of.",C,longest terminal gap to shortest terminal gap.,power up.,shortest terminal gap to longest terminal gap.
5,306,"ARINC 629, aperiodic mode is used",C,for landing and approach operation.,for normal operation.,for database loads
5,307,How is ARINC 429 bi-directional data transfer achieved?.,B,Via a current mode coupler.,Using two data buses,Via a twisted pair of shielded cables
5,308,The data format use to transmit signal to flight data recorder.,A,Harvard bi-phase 12 bit.,Bi-Polar RZ 12 bit.,Manchester 2 bi-phase 12 bit.
5,309,The output voltage of ARINC 429 signal is.,B,+5v.,+10v to -10v. H73.,-5v.
5,310,An ARINC 629 label word is.,B,10 bits.,12 bits.,8 bits.
5,311,The T/R of ARINC 629 is.,B,Encoder / decoder.,Multiplex / demultiplex.,switching.
5,312,Terminal gap in ARINC 629 is.,C,always the same period.,flexible.,can be changed by adjusting the rx/tx software.
5,313,How does ARINC 629 bus transmit and receive information?.,B,Sockets and pins.,Inductive coupling.,Optical coupling.
5,314,What is ARINC 561 used for?.,B,To specify LRU pin-outs.,To specify Radio Comms data bus.,To specify Flight Data Recorder data bus.
5,315,What is the purpose of the parity bit on an ARINC 429 bus?.,C,To indicate if the data is analogue.,To indicate that the data is digital.,To indicate to the receiver that the data is valid.
5,316,ARINC 429 is.,A,Single Source Multiple Sink System.,Multiple Source Multiple Sink system.,Single Source Single Sink system.
5,317,What is the purpose of intermediate production breaks in ARINC 429 or 629 Data cables?.,B,Cables are only manufactured 40 feet long.,To allow maintenance personnel to divide the right and left system buses into two parts for easy removal and installation.,To allow connection of new cables to the existing ones in case of a modification.
5,318,Where is the parity bit installed in a data word?.,B ,Front.,End MSB.,Middle.
5,319,RZ bi-polar modulation consists of bits which are one of __________ states?.,C,Eight.,Two.,Three.
5,320,"In the ARINC 429 digital information transfer system, data may travel in:.",B,both directions on the same bus simultaneously.,one direction only.,both directions on the same bus sequentially by time multiplexing.
5,321,An ARINC 629 data word.,B,includes an 8 bit label and a 16 bit data field.,has only 20 bits.,comprises up to 256 data bits.
5,322,In an ARINC 429 digital word bit number 32 is used for.,B,terminating the data field.,checking parity.,identifying word type.
5,323,What connects an LRU to the Bus Coupler in an ARINC 629 Data Bus?.,B,Patch Cord.,Stub Cable.,Interconnect Cable
5,39,Which truth table is true for following gate?,A,15,7,91
5,40,Is it possible to substitute a NAND gate by using other types of gates?,C,"Yes, while using an EX-OR gate and a NOT gate on the output.",No,"Yes, while using an AND gate and a NOT gate on the output."
5,41,Which truth table is true for an EX-OR gate?,B,64,41,43
5,42,Which of the following is the NOR gate?,B,54,54,64
5,43,Which truth table is true for an AND gate?,C,37,94,85
5,44,Which truth table is true for following gate?,A,72,21,97
5,45,The NAND gate's is that the output state is '0' only when all inputs are at .................................,A,logic 1,logic 0,no one
5,46,If an AND gate’s inputs are inverted which logic gate function occurs?,B,EX-OR,NOR,NOT
5,47,If an OR gate’s inputs are inverted which logical gate function occurs?,C,NOT,EX-NOR,NAND
5,324,What is the equivalent of this gate?.,A,= (NOT-A + NOT-B).,= (A + B)NOT.,= (A.B)NOT.
5,325,A NOR gate with both inputs inverted becomes a.,B,NAND gate.,AND gate.,OR gate.
5,326,Adding invertors to the two inputs of an AND gate makes a.,B,OR gate.,NOR gate.,NAND gate.
5,327,This truth table is for a.,B,OR gate.,AND gate,NAND gate
5,328,Which logic gate can be represented as a parallel circuit?.,A,OR gate.,Exclusive OR gate.,NAND gate.
5,329,Making an inverter from a NAND or NOR gate is achieved by.,A,connecting the inputs.,inverting the input.,connecting two in series.
5,330,An AND gate output is 1 when inputs are.,A,both 1.,both 0.,1 and 0.
5,331,What sort of gate requires two positive voltages to operate?.,A,AND.,OR.,NOT.
5,332,When will a NAND gate give logic 0 at the output?.,A,When both inputs are at 1.,When the inputs are different,When both inputs are at 0.
5,333,Which logic gate has this truth table?.,C,NOT.,NAND.,Exclusive OR.
