Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
7,388," In cases of damaged plastic, fibre or fibreglass, what mast be carried out first?",C,Damaged area must be cut out to replace,Magnetic particle test must be applied to assess the damage,An investigation of the damage must be carried out to classify the damage
7,389,"When inspecting an aircraft after a lightning strike, What should you observe ? ",C,Entry of the lightning  ,Entry and exit of the lightning  damage ,All signs of burning. 
7,390,"While repairing damaged plastic, fibre or fibreglass, how is damaged area cut?",A,in circular or oval shapes,in square or rectangular shapes,in triangular shapes
7,391,Which information is an AC voltmeter giving us ? ,A,Average value ,Peak value ,Peak to peak value 
7,392,Which of the following binding tape is used for cables in temperatures above 260:C ? ,A,Teflon ,Nomex,Nylon
7,393,Which term refers to the process of joining metals by heating them to their melting temperature and causing the molten metal to flow together.,C,brazing,soldering,welding
7,394,Material used in soldering must have a ……………. melting point compared to the parts which have to be joined.,B,higher,lower,same
7,395,What happens if the temperature is above the working temperature of the soldering material?,B,flowing of solder is no guaranteed,flux and solder will become unsuitable,a good connection is garantee
7,396,For a good capillar effect what should the width of soldered joint be?,A,"less than 0,5 mm","at least 0,5 mm",at least 1 mm
7,397,Why are most of the cleaning and fluxing agents have to be washed off after soldering?,B,cleanliness is very important,to avoid corrosion by disacidification of acids and alkaline solutions,to allow the connection to be solid
7,398,Which temperature range is proper for iron soldering?,B,below 210 C,210-450 C,above 450 C
7,399,Which of the following is not solder material forms?,C,"wire, sheet metal, rods","rods, chips, grain","powder, paste, gas"
7,400,Which welding technic is commonly used on aircraft?,B,Oxy-Acetylene Welding,Tungsten inert gas arc welding,Metal Arc Welding
7,401,Which shielding gas is used for tungsten inert gas arc welding?,C,nitrogen,oxygen,37
7,402,What is the main difference between silver brazing and soldering?,A,In silver brazing there are higher temperature and higher melting points ,In soldering there are higher temperature and higher melting points,In silver brazing there are lower temperature and lower melting points
7,403,Which are the brazing materials?,B,"tin, lead, silver, zinc","silver, zinc, tin, copper","lead, silver, zinc, copper"
7,404,What is the silver solder melting range ? ,C,300 to 600 degrees C ,400 to 550 degrees C ,600 to 850 degrees C 
7,406,What is the thermal resistance of bonded metal parts? ,B,below 200 C,up to 200-400 C,above 450C
7,407, What is the name of the point at which all of the aircraft weight considered to be concentrated?,C,Lift,Weight,Center of Gravity
7,408,Which is the correct catagory of weight and balance problems?,A,"aircraft overload, center of gravity is too far forward, center of gravity is too far aft","aircraft overload, lift is too far forward, center of gravity is too far aft","aircraft overload, center of gravity is too far forward, weight is too far aft"
7,409,The empty weight is …. ,C,Basic weight + unusable fuel weight ,Basic weight -unusable fuel weight ,Basic weight
7,411, The horizontal distance from the location of an item (weight) from the reference datum is …..,A,arm,ballast,balance point
7,412,The distance of arm aft of the reference datum is accepted to be ……,B,negative,positive,neutral
7,413, The weight that is installed in an aircraft for the purpose of bringing the center of gravity into the desired range is ……..,B,arm,ballast,balance point
7,414, For general weight and balance purposes what is the standard weight For crew and passenger considered?,C,150 kg,150 lbs,170 lbs
7,415,For weighing purpose the oil tanks or sumps should be ……..,C,drained,full,either full or drained 
7,416,The weight of the chocks is …….,A,"the 'tare weight', and it must be subtracted from the scale reading to get the net weight",included in basic weight,to be levelled with temporary ballast
7,417,What is the maximum speed of the apron limited?,B,15 km/h,30 km/h,30 mph
7,418,"When refuelling the aircraft in aircraft shelters, how long do the areas with an explosion hazard extend?",A,up to a radius of 3 m,up to a radius of 2 m,up to a radius of 1 m
7,419,What is the dangerous noise level fort he ear to have irrepairable damage?,C,60 Db,75 dB,85 dB
7,420,Which of the following is not a replenishment unit?,B,engine lubrication,pressurized air,windscreen de-icing
7,421,Why is earthing of tanker and aircraft necessary when refuelling or defuelling?,B,against strong wind,to prevent existing of static electricity,to improve the flow of fuel
7,422,"While refuelling or defuelling, how many points are bonded?",C,2,3,4
7,423,Even small amounts of snow and ice on airframes and airfoils degrrade the lifting properties and control of an aircraft especially during the take-off and climb-out portions of a flight. When had anti or de-icing procedure better be applied? ,A,as close to the departure time as possible,right after landing,immediately after take-off
7,424,No repairable damage means .............,C,nothing is necessary to do,repairement by insertion is recommended,replacement of the complete component is recommended
7,425,What is scheduled or routine maintenance?,A,preventive maintenance,corrective maintenance,necessary maintenance
7,426,Which one is not a preventive maintenance process?,C,Hard-time maintenance process,On-condition maintenance process,Condition Monitoring maintenance process
7,427,What is used to find both surface and internal discontinuities/flaws on parts or components without deforming or destroying the part or component during the test.,B,Coin tape test,Non-destructive test,Functional test
7,428,What areas can dye penetrant procedure be used?,B,For discontinuities/flaws belowe the surface of component,For  defects which start at the surface or open to the surface,For honey comb construction
7,429,What is the difference between the Water-washable liquid penetrants and Post-emulsification penetrants ? ,C,Water-washable liquid penetrants doesnt need to be removed from surfaces prior to development ,Water-washable liquid penetrants can only be used on aluminium alloys ,Water-washable liquid penetrants do not need an emulsifier adding
7,430, Which Non-destructive testing method is used For delaminations or debonding on honeycomb-sandwich-structure?,C,Eddy Current Inspection,Magnetic Particle Inspection,Resonance Frequency Inspection
7,431,Surface areas where there is a high probability of initial lightning attachment is .......,A,zone 1,zone2,zone3
7,432, Which is not a direct effect of lightning on an aircraft?,C,Resistive heating,Acoustic shock wave,Electromagnetic  fields
7,433," Which is the first step for a technician to do after a lightning strike has been reported?
",A, The flight crew should be asked about the flight conditions and post flight report must be read.,A complete visual inspection should be done.,Flight control system should be functionally checked.
7,434,Which system operational test should be done after a report of flight through heavy turbulence?,B,Radar  antenna,Flight control ,Com-Nav
7,435,Which speed is the determining parameter for a hard/overweight landing?,C,excessive airspeed,mach number,excessive vertical speed
7,436,Which one is the ‘task oriented’ maintenance program?,C,MSG 1,MSG 2,MSG 3
7,437,What is the aim of the reliability program?,C,to monitor the reduction of workmanship in maintenance program, to monitor the reduction of cost in maintenance program,to monitor the effectiveness of an established maintenance program
7,438,What should one do when any positive evidence of bogus parts are met?,B,Use it on aircraft.,It must immediately be reported to the national aviation authorities.,It must be returned to supply.
7,439,Whoose responsibility is the control of the life limited parts?,B,The manufacturer’s,The organisation’s,the flight crew’s
7,1175,A Category-A licenced engineer can sign a CRS for what?.,A,A task he has been locally trained for.,An aircraft that he has sufficient type ratings for,A task that someone else has completed.
7,1176,"When removing a piece of equipment from an aircraft that supports the aircraft, what should you do?.",C,Go ahead and remove the part.,Wait for the new part to arrive before replacing.,Fit a jury strut in place of the removed part.
7,1177,How do you prime a dead weight tester?.,C,wind handle fully out and pour fluid in the reservoir.,Remove the weights and pour fluid into the hole,wind handle fully in and pour fluid in the reservoir
7,1178,"When you change an EGT gauge, you should.",C,"do a test without considering ambient temperature, as it is already accounted for by the instrument.","do a test immediately, taking ambient temperature into consideration.",do test letting new gauge 'soak' for 30 minutes then do test taking ambient temperature into consideration.
7,1179,What is the problem with using a megger on a piece of equipment containing capacitors,A,Fluctuating readings will occur while the capacitors charge up.,Feedback from the capacitors will blow the megger up.,Impedance in the capacitors will give a false high reading.
7,1180,Water marks on bearings are indications of.,B,bearing insufficiently lubricated.,intergranular corrosion.,bearing been run dry.
7,1181,What is the allowable reaction on a rivet?.,B,2D.,1D.,1.5D.
7,1,Which of the following items shall not be worn when working with machines?,B," Hard -toed safety boots, glasses","finger rings, necklaces","Safety glassess, ear plugs"
7,1,How can accidents be prevented?,,"Accidents can be avoided by following preventive safety measures:	NULL	NULL_x000D_
7	1	2	Accidents to personnel and damage to equipment are mostly caused by ….														C	working hard long hours	wearing safety clothes 	disregarding of safety regulations_x000D_
7	1	2	 What are the reasons for accidents?	x	X	x	x	x	x	X	x	x	x	x	X	essay		Accidents are caused by human failures like ignorance of the danger, thoughtlessness, negligence as well as technical failures. ",60,29
7,3,What are safety precautions in the work shops?,,"  Accidents can be avoided if the safety regulations are followed and any sources of danger are removed.	NULL	NULL_x000D_
7	1	5	 What are the safety requirements for an electrical experiment from the live to the neutral power supply lines?														B	plug, switch, outlet	circut breaker, switch, load	circut breaker, switch, plug_x000D_
7	1	7	What colour are the warning signs?														B	blue	yellow	green_x000D_
7	1	8	Why do many switches and push-buttons are 'shrouded' or 'hooded' in the cockpit?														A	Against accidental operation of important and dangerous systems	They are very sensitive to break	Some concealment purposes_x000D_
7	1	9	How can one know the content of the compressed gas cylinder?														C	by asking the supervisor	by testing the content in a test machine	by checking the colour and the content name printed in large letters on cylinders_x000D_
7	1	10	When radar equipment of a grounded aircraft is being operated, a danger zone with a Radius of ……… is to be roped off.														A	15 meters	30 meters	50 meters_x000D_
7	1	11	What is ‘’Class C’’ fire according to Classification System applied in USA?														B	Fire of combustible liquids	Fire of energized electrical equipment	Fire of fabricated wood_x000D_
7	1	12	Water fire extinguishers are only used for …… fires														A	Class A	Class B	Class C_x000D_
7	1	13	What is the minimum overall safety distance around apron, in hangar or parked aircraft for use of fire?														B	10 m	15 m	20 m_x000D_
7	1	247	What are the reasons for accidents? 														B	Human Failures and Animal Failures 	Human Failures and Technical Failures 	Communication failures and Technical Failures. _x000D_
7	1	248	What is the description of the materials as Safety boots, head protection,eye protection,noise protection and hand protection? D284														A	Personel Protective Clothing and devices 	Safety working in the workshop only 	Tool and equipment list for toolstore_x000D_
7	1	249	When using a fuse puller ? 														A	ensure that t is correct type and size for the particular fuse to be pulled 	Do not touch anything without gloves 	ensure that the voltage is 220v or 380 v _x000D_
7	1	250	There are three requirements for fire to occur.Which one is not necessary for fire? 														C	there must be a combustible material 	there must be oxygen to combine with the material 	There must be a lighter._x000D_
7	1	251	Dry powder fire extinguishers are designed mainly for immediate fighting of ……..														A	small fires. 	Big fires 	closed area fires _x000D_
7	1	252	Which one is false? 														C	Never put tools ,parts and cleaning rags at hidden places. 	Always check your tool set for completeness after work 	Always check your tool set for completeness before work _x000D_
7	2	4	Why should only non-volatile solvents be used for any cleaning														A	Many cleaning solvents are very toxic and capable of damaging the human respiratory system	Many cleaning solvents are very flammable	Many cleaning solvents are very expensive_x000D_
7	2	4	USA Fire  Classification System:	x	X	x	x	x	x	X	x	x	x	x	X	essay		There are four classes o fire and they are :",22,29
7,5,What is tolerance? ,,"  Tolerance in engineering is an allowance, given as a permissible range, in the	NULL	NULL_x000D_
7	2	6	What are the causes for tolerance?	x	X	x	x	x	x	X	x	x	x	x	X	essay		1. Fabrication tolerances: It is risky and costly to produce workpieces more accurately.Therefore required fabrication tolerances should be applied .",19,88
7,7,Go/Nogo Gauges,,"Go/Nogo gauges are inspection tools used to check if the workpiece is in allowed tolerances. The gauges provide two tests. The workpiece must pass one test and fail the other test.	NULL	NULL_x000D_
7	2	14	Considering POL, how can we decide to use alternative products?														A	Alternative products may only be used according to operating instructions or upon consujtation with the appropriate department in charge.	Alternative products may only be used when the cost justifies to.	Alternative products may not be used_x000D_
7	2	19	What is written on the third type calibration stickers?														B	the last calibration date	the next date for recalibration	tool serial number_x000D_
7	2	20	What does ‘Banned Sticker’ mean?														A	Calibration could not be successful	This kind of tool will never be used 	Everything is okay_x000D_
7	2	21	Scribers are used in sheet metal work only for marking the ………														C	sight lines	bend-tangent lines	cut-off lines_x000D_
7	2	22	Why do not we use scribers on a piece of sheet to be formed?														B	It is difficult to use	It may cause the part to crack when it is bent	It may lay a wrong line_x000D_
7	2	25	Which is called ‘Do-all’saw?														B	Kets saw	Band saw	Reciprocating saw_x000D_
7	2	26	What is the name of the step in which a pilot groove enables the saw to cut into the workpiece at the correct point when sawing is started?														C	Clamping the workpiece	Guiding the saw	Preparatory filing_x000D_
7	2	81	During machining or other processes, engineering materials are subject to heat, lubricants etc. and change their size and volumeand shape.Which cause of tolerance is explained here?														B	Fabrication Tolerance	Material Tolerance	Thermal Tolerance_x000D_
7	3	8	How is tolerance zone of basic hole system and basic shaft system marked?	x	x	x	x	x	x	x	x	x	x	x	x	essay		The tolerance zone of basic hole system is marked by capital letters and the other is marked by small letters while tolerance grades are marked by numbers.		_x000D_
7	3	9	What are the types of fits?	x	x	x	x	x	x	x	x	x	x	x	x	essay		  There are three types of fits.",27,47
7,10,Screwed Joints of Metal Parts (Screw types  and their roles),,"In machine building, the screw is the most common means of union for detachable connections. Threaded fasteners serve to assemble, interconnect and hold all parts of a unit. There are mainly four types of screws for particular purposes:	NULL	NULL_x000D_
7	3	11	The type of repair depends on the materials, tools, amount of time available, accessibility to the damaged area, and maintenance level. 
The types of repairs are:
	x	x	x	x	x	x	x	x	x	x	x	x	essay		Permanent repair (final repair) is one that restores the strength of the repaired structure equal to or greater than its original strength and satisfies aerodynamic, thermal, and interchange ability requirements. ",20,91
7,15,Which of the following prescribes the rools regarding tools and equipment?,C,EASA Part-145-A-401,EASA Part-145-A-100, EASA Part-145-A-40
7,16,"Who should ensure that all tools, equipment and particularly test equipment are controlled and calibrated according to an officially recognised standard at a frequency to ensure serviceability and accuracy and keep records?",B,The Civil Aviation Authority,The Organisation,The Technician
7,17,How are tools and equipment calibrated?,C,The user decides randomly,According to maintenance managers’ decision,According to manufacturers manuals
7,18,Who can change calibration intervals when necessary?,C,manufacturer,engineer,quality assurance
7,27," While filing or cutting with a saw, which stroke is usually with pressure?",A,forward stroke,back stroke,both of the above
7,28,Aviation snips come in sets of three pairs. The snips with the yellow handles cut ….,C,to the right,to the left, straight
7,29, Which sentence is correct for files?,C,rough or bastard files for medium requirements,second-cut files for rough treatment,smooth files for finishing of surfaces
7,30,smooth files for finishing of surfaces,B,30,45,90
7,31,What sizes of drills can be used for deburring tool?,B,Drills for several sizes smaller than the hole,Drills for several sizes larger than the hole,Drills are of same size with the hole
7,45," In torque wrench use, what is correct about plug-in tools?",A, Additional tools which have to be attached to the plug-in tools mostly influence the lever arm.,Additional tools which have to be attached to the plug-in tools never influence the lever arm., Additional tools are never used.
7,46,Which type of torque wrench has a sound of ‘click’?,A,the deflecting-beam type,the torsion-bar type,the toggle type.
7,47,"
……………… are used to accurately lay out circles, arcs and for transferring dimensions on metal.",B,Scribers,Dividers ,Thickness gauges
7,48,……………… are used to measure clearances between two surfaces.,C,Scribers,Dividers ,Thickness gauges
7,49,……………. are used to measure the outside diameter of an object and have legs that point inward.,A,outside calipers,inside calipers,hermaphrodite calipers
7,50, Vernier calipers are used for measuring lengths with a measuring accuracy of ………,B,1/1 mm,1/10 mm,1/2 mm
7,51,Which are precision measuring instruments to determine an out-of-round condition on a shaft and the plane of rotation of a disc?,C,Vernier calipers,Thickness gauges,Dial indicators
7,52,How is an ammeter applied to the circut?,B,Parallel,Series,Cross connection
7,53,How is a voltmeter applied to the load in a circut?,A,Parallel,Series,Cross connection
7,54,"While measuring with anolog or digital multimeters, the number of possible errors can be divided into two groups. What are they?",A,"error by manufacturer, error by operator","thermal error, material error","system error, instrument error"
7,55,An error caused by reading a meter from the wrong angle is named a …………..,C,operator error,instrument error,parallax error
7,110,How would you remove a stud that has been broken below the surface ? ,C,By using a stud box ,By cutting a slot in it an removing with a screwdriver ,By a stud removal tool fitted into a drilled hole
7,113,What are the basic stages in cutting sheet metal with tools? ,A,"deformation, breakage ","deformation, shearing, fracture ","deformation, breakage, fracture"
7,115,Tubing under 1/4 inch (6.35 mm) made of soft metal and having a thin wall can be bent …………,A,by hand,by hand bending tool,bending machine
7,173,What should you do when dimpling a sheet with a squeeze dimple tool ? ,A,You must adjust the jaws to accommodate different material gauges ,The jaws are not adjustable ,You must use a lubricant 
7,213," Prior to the forming of sheet metal, for example turn, edges must be cleaned and deburred ,     so ... ",A,do not develop cracks in the region of the bending edge. ,creates an even and clean surface to set up and testing. ,Tools and test equipment not suffer through rough upper section
7,218,The implementation of controls tool when working on aircraft is ... ,A,After each work ,Monthly 2 times ,2 times annually 
7,241,How is torquemeter left to tool shop after use? ,A,It is left with torque value on for the next user ,It is put in tool shop with torque value released ,It is not taken to tool shop and kept for next day’s jobs
7,253,How many types of calibration sticker is used for the tools? ,B,2 types ,3 types ,4 types 
7,255,The fitting of the shaft in the hole may be identify that: ,C,clearance fit-transportation fit-intenational fit ,clearance fit-transcription fit-interfurnishing fit ,clearance fit-transition fit-interference fit 
7,256,If meauring equipment has been damaged what will happen? ,A,it must be presented immediately the calibration section for assessment ,it must be kept in the tool store until to get the new one ,it can be use for the present job card-or work order 
7,289,When does hydraulic crimping tool releases the crimp after completing the crimping operation? ,C,Foot pedal force is at maximum ,The by pass valve closes ,The by pass valve opens 
7,440,How many strokes per minute should generally be used with a hacksaw?.,C,60,30,55
7,441,What type of drill would you use on carbon fibre?.,C,Diamond tipped.,Carborundum.,Tungsten carbide.
7,442,A micro-shaver is used to.,B,cut rivets to length prior to forming.,mill the rivet head after forming.,trim the shank diameter prior to forming.
7,443,How many teeth per inch are there on a fine hacksaw blade?.,C,64,16,32
7,444,What is the normal cutting angle of a drill?.,A,59°.,130°.,12°.
7,445,When using a moving coil as an ammeter the greatest amount of current flows through the.,C,bushes.,coil.,shunt.
7,446,When using the old style vernier caliper for taking internal measurements.,A,add the nib measurements.,subtract the nib measurements.,the nib size has no relevance and can be ignored.
7,447,To carry out an insulation test on a wire rated at 115 volts you would use.,A,a 250 volt megger.,a 115 volt megger.,a 500 volt megger.
7,448,The normal drill angles are.,A,"cutting angle 59°, web angle 130° and clearance angle 12°.","cutting angle 130°, web angle 59° and clearance angle 12°.","cutting angle 12°, web angle 130° and clearance angle 130°."
7,449,The abbreviation 'A/F' means.,B,American Fine.,Across Flats.,Associated Fine.
7,450,A rivet shaver is used to.,A,mill the head flush.,mill the tail after cutting.,mill the tail after setting.
7,451,A drill and wire gauge has holes numbered.,B,10 to 60.,1 to 80.,1 to 50.
7,452,A 250 volt megger should not be used.,A,on electronic equipment.,in fuel tanks.,on radio aerials.
7,453,If the leads of a megger are held apart.,C,the spring will return the needle to infinity.,the spring will return the needle to the zero stop.,if the handle was turned the meter would read infinity.
7,454,One megohm is equal to.,B,"1,000 ohms.","1,000,000 ohms.","100,000 ohms."
7,455,Reamers are used to.,C,drill accurate holes.,to make holes oversize.,enlarge holes to accurate dimensions.
7,456,The pitch of a hacksaw blade is.,C,its length.,the number of teeth on the blade.,the number of teeth per inch.
7,457,The web angle of a normal twist drill is.,C,59°.,12°.,130°.
7,458,The leads of a bonding tester.,B,"are interchangeable, one 60 foot long having two prongs and a 6 foot one with a single prong.",have critical lengths and the resistance of the leads is accounted for.,are supplied in 60 foot and 6 foot lengths but can be varied due to wear.
7,459,Expanding reamers are used to.,A,ream holes of different diameters by adjusting the position of the blades.,ream tapered holes.,ream holes in metal that has been heated.
7,460,The main scale on a 24/25 vernier caliper is divided into.,B,"inches, tenths and twentieths.","inches, tenths and fortieths.","inches, tenths and thousandths."
7,461,The vernier height gauge uses the same principle as the.,A,vernier caliper.,bevel protractor.,micrometer.
7,462,One revolution of the thimble of the English micrometer produces a linear movement of the spindle of.,B,0.001 inch.,0.025 inch.,0.040 inch.
7,463,The pitch of a metric micrometer screw thread is.,C,0.02 mm.,1.0 mm.,0.5 mm.
7,464,"When torque loading, a wrench should be selected where the required value falls.",A,at the top end of the range.,in the middle of the range.,at the bottom end of the range.
7,465,The test equipment normally used to carry out a continuity test on an electrical cable is.,C,a high tension circuit tester.,an ammeter.,a low reading ohmmeter.
7,466,"If all three prongs on a bonding tester were shorted together, the metre would read.",B,FSD,zero,off-scale high.
7,467,The pitch of the screw thread on an English micrometer is.,C,0.0001 inches.,0.050 inches.,0.025 inches.
7,468,The vernier scale on an English caliper is divided into.,C,50 equal divisions.,40 equal divisions.,25 equal divisions.
7,469,The thimble of a metric micrometer is divided into.,A,50 equal divisions.,40 equal divisions.,25 equal divisions.
7,470,The measuring capacity of a Vernier Caliper is.,A,the length of the graduated scale less the length of the vernier scale.,the length of the graduated scale.,the length of the graduated scale plus the width of the nibs.
7,471,Vee-blocks are manufactured.,B,as single items and may be paired with any other vee-block.,in sets of two and identified for use as a set.,in sets of three and identified for use as a set.
7,472,The metric micrometer reading shown is.,B,13.87 mm.,13.37 mm.,10.337 mm.
7,473,A ketts saw is used because.,A,it can cut thicker metal than is required by most repair schemes.,it is available both pneumatic and electric.,its low torque allows single handed use.
7,474,The gears used in a pistol windy are.,C,gears in a gearbox.,gyrator type gears.,spur gears.
7,475,Cross cut files.,C,cut on the backward stroke only.,cut in both directions.,cut on the forward stroke only.
7,476,The correct size spanner for use on a unified 5/16 in. threaded hexagon headed bolt is.,B,5/16 in A/F.,1/2 in A/F.,1/4 in A/F.
7,477,The length of the Vernier Scale in a 24/25 Vernier Caliper is.,A,0.6 in.,1.2 in.,2.45 in.
7,478,What is used to measure the depth of a blend after a corrosion repair?.,A,Dial Test Indicator.,Straight edge and slip gauges.,Vernier caliper.
7,479,"Vacu-blast beads re-used on a steel component, after being used on an aluminium component will.",C,cause clogging of the vacu-blast machine.,be ineffective in abrasion.,cause corrosion to the steel component.
7,480,The main scale on a 49/50 Vernier caliper is divided into.,B,"inches, tenths and thousandths.","inches, tenths and twentieths.","inches, tenths and fortieths."
7,481,Centre punches are made of.,C,high carbon steel with the tip hardened and tempered.,case hardened mild steel.,high carbon steel hardened and tempered.
7,482,What type of flutes should be used in a reamer for cutting titanium?.,A,Spiral flutes.,Straight flutes.,Tapered flutes.
7,483,The depth micrometer reading shown is.,A,0.261 ins.,0.361 ins.,0.336 ins.
7,484,What should be the included angle of a twist drill for soft metals?.,C,118 degrees.,65 degrees.,90 degrees.
7,485,What should the point angle of a drill be if it is to be used for drilling titanium (drill size below 1/4 inch diameter)?,B,90° to 105°.,105 to 120°.,90°.
7,486,How are pin punches classified?.,C,By length and diameter of the small end.,By overall length and type.,By type and diameter of the small end.
7,487,The length of the legs.,A,The length of the legs.,The diameter of a circle scribed with the legs at 600.,The diameter of the largest circle that can be scribed.
7,488,The purpose of a taper tap is to.,B,produce a fine thread.,start a thread.,form a tapered thread.
7,489,Why is the Vee cut in the base of a scribing block?.,C,to reduce the contact area with the marking off table and reduce friction.,to allow the scribing block to be used on the edge of the marking off table.,to trap any dirt that may be adhering to the surface of the marking off table.
7,490,An inside micrometers normal measurement range is.,C,½ in. to 10in.,2in. to 10in.,2in. to 12in.
7,491,What is the purpose of Target Points on a Vernier caliper?.,A,To enable spring dividers to be accurately set.,To zero the caliper.,For scribing lines inside tubes.
7,492,Die Nuts are used to.,C,form internal threads.,form external threads.,clean up damaged threads.
7,493,A Dial Test Indicator may be used for.,A,checking a round bar for bow.,checking dimensions to within 0.125''.,checking any known depth.
7,494,Which cut of a file should be used on mild steel?.,B,Single cut.,Double cut.,Second cut.
7,495,Which of the following statements is correct?.,C,To cut thin mild steel plate use a coarse blade.,To cut an aluminium block use a fine hacksaw blade.,To cut thin sheet metal use a fine blade.
7,496,A power meter indicates that a circuit has a power of 4 kW. Separate readings of the voltage and current are 400 V and 20 A respectively. The Power factor is.,B,2,½.,20
7,497,What is a key-seat rule used for?.,B,Marking lines which are parallel to a true edge.,Marking lines parallel to an axis of a round bar.,Providing a positive driving force.
7,498,"When measuring current in a circuit, the ammeter is placed.",A,in series with the circuit.,in series with the shunt.,in parallel with the circuit.
7,499,A 3 ½ bit multimeter will indicate readings up-to.,A,9999.,999 ½.,1999.
7,500,The resolution a bevel protractor can be read to is.,B,50' minutes.,5' minutes.,1 º.
7,501,"If an English micrometer is showing 4 main divisions, 3 sub-divisions and the 25th thimble division was in line, what would the reading be?.",A,0.475 in.,0.175 in.,0.555 in.
7,502,An open circuit on an ohmmeter would be indicated by a reading of.,A,infinite resistance.,zero resistance.,a negative resistance.
7,503,The leads of an ohmmeter should be replaced if their resistance is greater than.,B,0.5 ohms.,1 ohm.,0.05 ohms.
7,504,Torque loading is determined by multiplying the tangent force applied at the free end of the spanner,C,by the dia. of the bolt and the distance of its point of application.,by the distance moved by the point of application.,by its distance of application from the axis of the bolt.
7,505,Which electrical measuring device needs a power source?.,B,A voltmeter.,An ohmmeter.,An ammeter.
7,506,"When measuring voltage or current with a digital multimeter, the indication is.",C,Average values.,peak values.,RMS values.
7,507,"On a multimeter, what colour lead is connected to the Common socket?.",C,Green.,Red.,Black.
7,508,The Vernier scale of a Bevel Protractor is shown below. What is the reading?.,C,38º 45’minutes.,86º 15’minutes.,63º 15’ minutes.
7,509,Three point micrometers are for measuring.,A,internal dimensions.,external dimensions.,linear dimensions.
7,510,When is a coarse hacksaw blade used?.,A,When cutting material of thick cross section,When cutting ferrous metals only.,When cutting material of thin cross section.
7,511,A voltage drop across a component is measured by placing the meter in.,A,parallel with the component.,series with he component.,series with the power source.
7,512,Which of the following reamers would you use in a hole having a keyway?.,B,Expanding reamer.,Spiral fluted reamer.,Parallel reamer.
7,513,What is the purpose of a Morse taper on large sizes of twist drills?.,C,To allow the drills to be fitted to a drilling machine,To ensure that the drill is fitted correctly.,To give a positive drive when fitted into a tapered chuck.
7,514,What should be the included angle of a twist drill for hard metal?.,C,90 degrees.,100 degrees.,118 degrees.
7,515,The threads per inch on the spindle of an English micrometer are.,A,40 t.p.i.,50 t.p.i.,25 t.p.i.
7,516,The spring loaded ratchet attached to the spindle of a standard external micrometer produces.,A,a pre-set feel during use.,a means for controlling thread binding.,a smooth free run during use.
7,517,The purpose of the land on a twist drill is to.,B,to allow clearance for swarf.,reduce friction.,present the cutting edge at the required angle.
7,518,The name given to the moving scale on the Vernier caliper is.,B,the main scale.,the vernier scale.,the cursor.
7,519,What is the reading of the Vernier caliper scale in inches shown below?.,B,0.1816.,1816,1.8016.
7,520,What does the cut of a file refer to?.,A,Arrangement of the teeth.,Number of teeth per inch.,Grade.
7,521,Why are teeth of hacksaw blades off-set?,C,To allow a quick cutting positive action.,To provide greater strength.,To provide clearance for non-cutting part of the blade.
7,522,How are files classified?.,B,"By length, grade and material.","By length, grade, cut and section.","By length, grade, cut, section and material."
7,523,Hammers are classified by.,C,shape of head and length of shaft.,weight and length of shaft.,weight and type of head.
7,524,What does the term 'second cut' indicate as applied to hand files?.,A,The grade of the file.,The section of the file.,A reconditioned file.
7,525,What comprises a full set of BA taps?.,C,"A taper, second and plug tap.",A taper and second tap.,A taper and plug tap.
7,526,The teeth on a hacksaw blade.,B,does not matter which way they point.,should point away from the handle.,should point towards the handle.
7,527,What is the clearance angle on a normal twist drill?.,C,130 degrees.,59 degrees.,12 degrees.
7,528,When tapping blind holes.,A,a set of three taps is used.,a set of two taps is used.,a single tap is used.
7,529,On a torque wrench the torque loading is.,B,the tangential application of the force divided by the perpendicular distance to the centre of the bolt.,the tangential application of the force times the perpendicular distance to the centre of the bolt.,the tangential application of the force plus the perpendicular distance to the centre of the bolt.
7,530,Surface Plates are used.,A,for marking out work and testing flat surfaces.,for filing flat surfaces.,only on surface tables
7,531,The main scale of a Metric Vernier Caliper is calibrated in.,C,millimetres.,micro-meters.,millimetres and half millimetres.
7,532,"For a drill to cut properly it is essential that the point angle be the same on each side, for general use the angle is.",C,12°.,130°.,59°.
7,533,The pitch of a hacksaw blade is.,A,the number of teeth per inch.,its length.,the number of teeth on the blade.
7,534,When using a bench grinding machine the wheel rotates.,A,from the top down towards the work piece.,either direction as selected on starting the machine.,from the bottom upwards past the work piece.
7,535,The thimble of an English micrometer is divided into.,C,50 equal divisions.,40 equal divisions.,25 equal divisions.
7,536,The reading on the inch micrometer scale shown is.,A,0.483 ins.,0.488 ins.,4.758 ins.
7,537,The vernier height gauge uses the same principle as.,A,the vernier caliper.,the micrometer.,the bevel protractor.
7,538,The pitch of the screw thread on an English micrometer is.,C,0.050 in.,0.001 in.,0.025 in.
7,539,An avometer can measure alternating current because it has a.,B,moving coil.,bridge rectifier circuit.,moving iron.
7,540,Taper reamers are classified by.,A,a type number (1 to 10).,the diameter of the small end.,the diameter of the large end.
7,541,A crimped electrical connection is suspected to be high resistance. How would you verify this without disconnecting the circuit?.,A,Measure the millivolt drop across the connection with a millivolt meter.,Measure the resistance with an ohmmeter.,Measure the resistance with a 250 volt megger.
7,542,How would you measure continuity of a coaxial cable?.,B,With a safety ohmmeter.,With a reflectometer.,With a 250 volt megger.
