Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
11,529,"Which of the following statements is correct, in relation to PLI washers used in critical bolted joints?.",A,PLI washers can only be used with self locking nuts and the washers should be used once.,PLI washers can be affected by thread or nut friction or by lubrication.,"PLI washers can be used more than once, providing they are used in critical bolted joints."
11,530,What opposes buckling in a semi-monocoque structure?.,C,Bulkheads.,Frames,Stringers.
11,531,"In a monocoque structure, which component carries the majority of the loads?.",C,Longerons.,Stringers.,Skin.
11,532,Which anti-corrosive treatment is found on alloy steels?.,C,Nickel plating.,Zinc plating.,Cadmium plating.
11,533,What material can be chromated as a protection against corrosion?.,C,Aluminium alloys.,Ferrous alloys.,Magnesium alloys.
11,534,"When carrying out a symmetry check on a large aircraft, what method of measurement is normally used?.",C,Lateral alignment method.,Longitudinal alignment method.,Steel tape and spring balance.
11,535,Paint remover substances.,B,are not damaging to any aircraft parts.,are damaging to some aircraft parts.,should only be used once.
11,536,Battery trays are.,C,absorbent to soak up electrolyte.,metal for earthing purposes.,metal with PVC coating and anti corrosive paint.
11,537,The primary purpose of sealant in use in pressurised aircraft is.,A,to seal the cabin.,B. to prevent corrosion.,to provide external streamlining.
11,538,"When installing a 'Hi-lock' bolt, it is necessary to.",C,lubricate the collar.,lubricate the shank and threads.,simply fit the bolt as they are prelubricated.
11,539,Sealant or levelling compound is installed during structure repair.,C,according to separate manufacturer's documentations such as BAC.,according to SB instructions.,according to AMM and SRM chapter 51.
11,540,"A bonded waffle doubler, as well as acting as a skin strengthener, also acts as a.",A,tear stopper.,jury strut.,shear tie.
11,541,What are the faying surfaces of a repair?.,B,Middle of repair.,Material under repair.,Edges of repair metal.
11,542,Why is a joggle joint used?.,A,Smooth contour of surface.,Added strength,So countersunk rivets do not need to be used.
11,543,The ideal conditions for paint spraying an aircraft are.,A,15°C to 25°C and humidity below 75%.,20°C to 30°C and humidity below 70%.,15°C to 25°C and humidity above 60%.
11,544,What are the types of true bonded joints?.,B,Cemented and specific.,Mechanical and specific.,Mechanical and cemented.
11,545,Why is a joggle joint used?.,A,To provide a flush fit.,To provide a smooth contour to surface.,To add strength.
11,546,"When both sides of a structural repair are not easily reached, which type of fastener would you use?.",A,Blind rivet.,Hi lock bolt.,Pop rivet.
11,547,With regard to extraneous spilt fluids.,A,they may be harmful to the aircraft structure.,"they can be ignored, they provide extra protection.",they should only be cleaned up if they are on the external surface of the aircraft
11,548,Skin panels may be strengthened by.,A,stringers.,struts.,cleats.
11,549,What is the normal form of construction of a spar?.,C,One boom mounted under a web.,Two webs separated by a boom.,Two booms separated by a web.
11,550,A crack stopper is fitted.,C,"after a crack starts, to slow its rate of propagation.","before a crack starts, to prevent its initiation.","before a crack starts, to slow its rate of propagation."
11,551,Which of the following should be accomplished before jacking an aircraft?.,A,Install critical stress panels or plates.,Remove all optional equipment.,Determine the fuel tanks are empty.
11,552,"Synthetic resins are made from nylon, vinyl and.",C,asphalt.,cellulose.,acrylics.
11,553,One of the advantages of the semi-monocoque construction is that it.,B,is easier to manufacture.,shares the loads.,takes all the loads in the skin.
11,554,"In a fully monocoque fuselage, all the loads are carried by the.",B,frames.,skin.,longerons.
11,555,Intercostals are.,B,vertical struts joining the upper and lower wings of a biplane.,longitudinal fuselage members attached at each end to adjacent frames.,compression ribs in cantilever wings.
11,556,Joints that are designed to stop the propagation of cracks are known as.,C,crack limiting joints.,secondary joints.,failsafe joints.
11,557,"If an aircraft has alkaline batteries, the battery compartment drain pipes will be.",B,aluminium alloy.,stainless steel.,plastic.
11,558,An overweight landing is one in which the aircraft has.,B,a missed placed centre of gravity on landing.,too much kinetic energy on landing.,an excessive fuel load on take-off.
11,559,Symmetry checks should be carried out.,C,in the hangar with the aircraft on its wheels.,on the ramp with the aircraft on its wheels.,in the hanger with the aircraft on jacks.
11,560,The purpose of a wash primer and primer is to.,A,help bonding for top-coat.,provide more aerodynamic finish for top-coat.,provide a flexible surface for top-coat.
11,561,Dents are generally not permitted in a tubular member.,C,if the major axis of the dent is parallel to the tube axis irrespective of the location.,if they are located in the middle third of the length of the member.,if they are located in the end thirds of the length of the member.
11,562,"When an item is cocooned, the visual indicator will indicate.",A,humidity.,toxic gases.,temperature.
11,563,The maximum permissible bow in a steel tube is.,B,1 in 400.,1 in 600.,1 in 200.
11,564,Buckling in a semi-monocoque structure is prevented by.,C,longerons.,bulkheads.,stringers.
11,565,Which loads do longerons resist?.,A,"Bending, compression and tensile.",Torsional only.,"Bending, compression, tensile and torsion."
11,597,Which loads do longerons resist?.,A,"Bending, compression and tensile.",Torsional only.,"Bending, compression, tensile and torsion."
11,79,what is the disadvantage of composite material?,C,low stability,heavier,bad electric conductivity
11,80,structural integrity of an aircraft must be capable of safely absorbing downward loads up to……..,C,9g,"1,5g – 3g","4,5g – 6g"
11,81,Minimum load carrying requirement for seats at forward direction is ……..,A,9g,"1,5g – 3g","4,5g – 6g"
11,82,Plug type doors are the doors………,A,"opening first inside, then outside",opening inside only,opening outside only
11,83,Type I emergency exit in passenger aircraft has a dimension of……,A,at least 24 inches wide by 48 inches high,at least 20 inches wide by 48 inches high,at least 10 inches wide by 48 inches high
11,84,Type A emergency exit in passenger aircraft has a dimension of……,C,at least 24 inches wide by 48 inches high,at least 20 inches wide by 72 inches high,at least 42 inches wide by 72 inches high
11,85,Emergency exits must be operable…….,A,from outside and inside within 90 seconds,from outside and inside within 10 seconds,from inside within 10 seconds with cockpit window
11,86,All emergency exits must be provided with evacuation aids when ……,C,aircraft has passengers more than 300,aircraft has a certificate to fly above 30 000 feet,exceeding 1.8m distance from the floor
11,87,According to Bird Bagging Concept in windows…,B,energy of impact is absorbed by heated acrylic layer,energy of impact is absorbed by heated vinyl layer,energy of impact is not absorbed and bird is thrown back because of the stiffness of the pane
11,88,According to Bird Bouncing Concept in windows…,C,energy of impact is absorbed by heated acrylic layer,energy of impact is absorbed by heated vinyl layer,energy of impact is not absorbed and bird is thrown back because of the stiffness of the pane
11,89,"In pressurized aircraft, windows are designed from",B,layers resisting upto 5 psi differential pressure,multi layers and safe life structure,layers resisting upto 14 psi differential pressure
11,90,spare panes for windows must be stored carefully. Find incorrect statement.,C,protection foil to both sides,packed in acid-free paper,preserved by an autowax
11,91,where does arcing normally occur?,A,near the windows bus bar and identified by dark brown or black spots,near the windows bus bar and identified by clear brown or red spots,near the battery bus bar and identified by white spots
11,92,bubbles on the windows occur when…..,C,overpressurisation in cabin pressurisation system,differential stresses among different panes,overheating due to malfunction of heating system
11,93,crazing only occurs on surface of acrylic panes and treated by……,A,polishing,etching,sand blasting
11,94,Lateral Stability is increased by installing…,B,anhedral wing,dihedral wing,gull wing
11,95,Controllability is increased by installing…,A,anhedral wing,dihedral wing,gull wing
11,96,wing aspect ratio is calculated by…,C,Mean Aerodynamic Chord by wing span,chord length divided by wing span,wing span divided by chord length
11,97,"In order to reduce wing tip vortices, we prefer…",A,high aspect ratio,low aspect ratio,high swept angle
11,98,which statement is not correct regarding truss type construction?,B,known as steel tube truss frame,all loads are carried by skin panel,all forces are carried by steel frame
11,99,wing load is the ratio of…….,B,wing area to gross weight,gross weight to wing area,useful load to wing span
11,100,What is MAC ?,A,relative chord on which all loads are applied,mean of leading edge and trailing edge,75% of total wing length
11,101,Find incorrect statement.,A,monocoque construction ( below 150 km/h),truss type construction (upto 150 km/h),spar type construction ( upto 400 km/h)
11,102,"which component is formed by spars, ribs, etc?",C,aileron,elevator,wing
11,103,wing shell construction is formed from…..,B,"thinner skin, ribs, foam","thicker skin, ribs, stringers","spars, ribs, stringers"
11,104,stringers and reinforcement sheets are manufactured from one piece using milling machine,A,integral wing,sandwich wing,shell wing
11,105,disadvantage of integral wing is ……,C,weight,rivet holes,cost
11,106,the composite construction of two surface panels with an interim supporting layer like spar and ribs is called..,B,integral wing,sandwich wing,shell wing
11,107,horizontal stabiliser provides stability…,B,around vertical axis with lateral stability,around lateral axis with longitidunal stability,around vertical axis with longitidunal stability
11,108,stabiliser assembly consists of …….,A,"box spar assembly, stringers, ribs","spars, ribs, longerons","box spar assembly, longerons, bulkhead"
11,109,"when we rotate elevator trim wheel, tail load is changed so that pilot flies at hands off position.                                                                 What is the effect of trim in the cockpit controls?",B,cockpit control moves accordingly,cockpit control moves accordingly in flight only,cockpit control does not move
11,110,design of this wing flap does not only change the camber of the wing but also increases wing area.,C,Plain Flap,Slotted Flap,Fowler Flap
11,111,what is the difference between slat and leading edge flap?,C,Slat causes vortex in the upper surface of wing while LE Flap causes lift.,Slat has air gap while LE Flap has no gap.,LE Flap has air gap while slat has no gap.
11,112,what is the purpose of winglet in modern aircraft?,A,winglet blocks tip vortices and decrease induced drag,winglet blocks tip vortices and increase induced drag,winglet increases lateral stability
11,113,one of the parts of engine nacelle is…..,A,nose cowling,inlet guide vanes,exhaust cone
11,114,what is the purpose of inlet cowl?,B,to redirect the air and decrease the pressure,to redirect the air and increase the pressure,to slow down the air and increase temperature
11,115,what is the purpose of pylon?,C,to attach cowlings to engine,to attach nacelle to the engine,to attach nacelle and engine to the wing
11,116,engine is mounted to the aircraft pylon with…,A,1 forward mounting bracket and 1 aft bracket,2 forward mounting brackets and 1 aft bracket,1 forward mounting bracket and 2 aft brackets
11,566,What kind of seal is used on firewall bulkheads?.,B,Soft rubber.,Fire-proof grommets.,None is required.
11,567,The two stages in a good adhesive bond are.,A,wetting and Setting.,wetting and gripping.,spreading and setting.
11,568,"Prior to aluminium alloy bonding, we use.",A,acid etch.,alkaline etch.,solvent etch.
11,569,The purpose of a primer is to.,C,provide shiny surface for the topcoat.,provide flexible surface for the top coat.,help bonding of the topcoat.
11,570,"In semi-monocoque construction, compression loads are taken by.",A,stringers.,bulkheads.,frames.
11,571,Most large transport aircraft skins are.,A,2024,7075.,5056.
11,572,"Which of the following statements is correct, in relation to PLI washers used in critical bolted joints?.",B,PLI washers can be affected by thread or nut friction or by lubrication.,PLI washers can only be used with self locking nuts and the washers should be used once.,"PLI washers can be used more than once, providing they are used in critical bolted joints."
11,573,What opposes buckling in a semi-monocoque structure?.,A,Stringers.,Bulkheads.,Frames.
11,574,"In a monocoque structure, which component carries the majority of the loads?.",C,Longerons.,Stringers.,Skin.
11,575,Which anti-corrosive treatment is found on alloy steels?.,B,Zinc plating.,Cadmium plating.,Nickel plating.
11,576,What material can be chromated as a protection against corrosion?.,B,Aluminium alloys.,Magnesium alloys.,Ferrous alloys.
11,577,"When carrying out a symmetry check on a large aircraft, what method of measurement is normally used?.",C,Lateral alignment method.,Longitudinal alignment method.,Steel tape and spring balance.
11,578,Paint remover substances.,B,are not damaging to any aircraft parts.,are damaging to some aircraft parts.,should only be used once.
11,579,The primary purpose of sealant in use in pressurised aircraft is.,A,to seal the cabin.,to prevent corrosion.,to provide external streamlining.
11,580,"When installing a 'Hi-lock' bolt, it is necessary to.",C,lubricate the collar.,lubricate the shank and threads.,simply fit the bolt as they are prelubricated.
11,581,What are the faying surfaces of a repair?.,B,Middle of repair.,Material under repair.,Edges of repair metal.
11,582,Dissimilar metal fusion bonding is best for.,B,low strength high toughness.,high strength high ductility.,high strength high toughness.
11,583,The ideal conditions for paint spraying an aircraft are.,A,15°C to 25°C and humidity below 75%.,20°C to 30°C and humidity below 70%.,15°C to 25°C and humidity above 60%.
11,584,What are the types of true bonded joints?.,B,Cemented and specific.,Mechanical and specific.,Mechanical and cemented.
11,585,"When both sides of a structural repair are not easily reached, which type of fastener would you use?.",A,Blind rivet.,Hi lock bolt.,Pop rivet.
11,586,With regard to extraneous spilt fluids.,A,they may be harmful to the aircraft structure.,"they can be ignored, they provide extra protection.",they should only be cleaned up if they are on the external surface of the aircraft.
11,587,Skin panels may be strengthened by.,A,stringers.,struts.,cleats.
11,588,Which of the following should be accomplished before jacking an aircraft?.,A,Install critical stress panels or plates.,Remove all optional equipment.,Determine the fuel tanks are empty.
11,589,"Synthetic resins are made from nylon, vinyl and.",C,asphalt.,cellulose.,acrylics.
11,590,"In a fully monocoque fuselage, all the loads are carried by the.",B,frames,skin.,longerons.
11,591,An overweight landing is one in which the aircraft has.,B,a missed placed centre of gravity on landing.,too much kinetic energy on landing.,an excessive fuel load on take-off.
11,592,Symmetry checks should be carried out.,C,in the hangar with the aircraft on its wheels.,on the ramp with the aircraft on its wheels.,in the hanger with the aircraft on jacks.
11,593,The purpose of a wash primer and primer is to.,A,help bonding for top-coat.,provide more aerodynamic finish for top-coat.,provide a flexible surface for top-coat.
11,594,"When an item is cocooned, the visual indicator will indicate.",A,humidity.,toxic gases.,temperature.
11,595,The maximum permissible bow in a steel tube is.,B,1 in 400.,1 in 600.,1 in 200.
11,596,Buckling in a semi-monocoque structure is prevented by.,C,longerons.,bulkheads,stringers.
11,598,A spar web will take loads in.,C,bending.,tension,shear.
11,599,Wing bending and shear loads are taken by.,C,spar cap.,skin.,main spar.
11,600,An aspect ratio of 8 could mean.,A,"span 64 ft., mean chord 8 ft.","span squared 64 ft., chord 8 ft.","mean chord 64 ft., span 8 ft."
11,601,A cantilever wing is a.,A,usual airliner wing.,top wing of a biplane.,swept-back wing.
11,602,"On a mono-spar wing, what gives the wing its profile contour?.",C,Milled stringers.,The position of the spars.,Ribs.
11,603,A wing's leading edge would have provisions and linkages for slats and.,A,leading edge flaps.,trailing edge flaps.,slots.
11,604,The mid-spar is fitted in large aircraft to.,B,support fitting the engine mount & landing gear mount.,assist the main spar with operational loads.,provide redundant design.
11,605,The main undercarriage is attached to the.,A,aircraft structure.,rear main spar.,front main spar.
11,606,The final coat of sealing in a integral fuel tank is called.,C,fillet.,interfay.,brush coat.
11,607,The principle load bearing members of the wing are.,A,spars.,struts.,ribs.
11,608,One purpose of a rib is to.,C,support the bending loads on a fuselage.,form the main lateral member in an aerofoil.,maintain the correct contour of an aerofoils covering.
11,609,What is a cantilever wing?.,C,One that folds for access to limited space.,One that has external supporting struts.,One that has no external supporting struts.
11,610,A spar is tapered from root to tip because.,B,shear forces are greatest at the root.,bending moment is greatest at the root.,centre of lift occurs close to the root.
11,611,A spar web is.,A,a member between the spar and wing/fuselage connection.,an area between two spar caps.,a rib/spar joint.
11,612,A leading edge slat is attached to the.,A,slat track.,wing upper skin.,front spar.
11,613,The web of an 'I' beam takes mainly which type of load?.,A,Shear.,Tension.,Bending.
11,614,The term 'empennage' incorporates.,C,"rudder, ailerons, spoilers.","elevators, stabiliser, ailerons.","elevators, stabiliser, rudder."
11,615,The four main structural items making up a horizontal stabiliser are.,B,"spar, rib, bulkheads, skin panels.","spar, rib, stringers, skin panels.","spar, rib, longerons, skin panels."
11,616,"To correct for nose heaviness on an aircraft fitted with a variable incidence tailplane, the incidence of the tailplane would be.",A,"decreased, which is done by lowering the leading edge.","decreased, which is done by lowering the trailing edge.","increased, which is done by lowering the leading edge."
11,617,An upward elevator deflection on the reverse camber tailplane.,C,may increase or decrease download depending upon the aircraft C of G position.,will decrease tailplane download.,will increase tailplane download
11,618,The direction of travel of an electrically operated variable incidence tailplane is determined by.,B,a gearbox.,solenoid operated clutches.,direction of rotation of the electric motor.
11,619,"On an aircraft with a variable incidence trimming tailplane, the tailplane incidence changes.",C,if the control column is moved back or forward.,automatically if the elevator moves.,if the trim wheel is turned back or forward.
11,620,Construction such as horn balance and inset hinge balance installed on control surface assembly.,B,serves as a 'servo' system of balance.,has same effect of the balance tab.,is meant to trim CG of control surfaces.
11,621,The fin helps to give.,A,directional stability about the normal axis.,longitudinal stability about the normal axis.,directional stability about the longitudinal axis.
11,622,Which of the following are primary control surfaces?.,C,"Roll spoilers, elevators, tabs.","Elevators, roll spoilers, tabs.","Elevators, ailerons, rudder."
11,623,Aerodynamic balance.,A,will reduce aerodynamic loading.,will cause CP to move towards the trailing edge and cause instability.,will cause CP to move towards the trailing edge and cause instability.
11,624,Flutter can be reduced by using.,B,servo tabs.,mass balancing.,a horn balance.
11,625,An elevator provides control about the.,C,horizontal stabilizer.,longitudinal axis.,lateral axis.
11,626,The outboard ailerons on some large aircraft.,C,are isolated at low speeds.,are isolated to improve sensitivity.,are isolated at high speeds.
11,627,An excess of aerodynamic balance would move the control surface centre of pressure.,C,"rearwards, resulting in too much assistance.","rearwards, resulting in loss of assistance.","forwards, resulting in an unstable overbalance."
11,628,A flying control mass balance weight,B,keeps the control surface C of G as close to the trailing edge as possible.,tends to move the control surface C of G close to the hinge line.,ensures that the C of G always acts to aid the pilot thus relieving control column load.
11,629,What is attached to the rear of the vertical stabilizer?.,C,Elevator,Aileron.,Rudder.
11,630,The method employed to mass balance control surfaces is to.,A,attach weights forward of the hinge line.,allow the leading edge of the surface to project into the airflow.,fit bias strips to the trailing edge of the surfaces.
11,631,Control surface flutter may be caused by.,A,excessive play in trim tab attachments.,high static friction in trim tab control tabs.,incorrect angular movement of trim tabs.
11,632,A 'frise' aileron is incorporated to.,C,provide aerodynamic balancing so assisting the pilot to move the control.,ensure aileron control is retained at high angles of attack.,equalize aileron drag in a turn.
11,633,Aerodynamic balance of a control surface may be achieved.,A,by a horn at the extremity of the surface forward of the hinge line.,by a trimming strip at the trailing edge of the surface.,by weights added to the control surface aft of the hinge line.
11,634,A control surface is provided with aerodynamic balancing to.,B,decrease the drag when the control is deflected.,assist the pilot in moving the control.,increase stability.
11,635,"The extension to the rudder (shaded portion shown on the diagram), is provided to.",B,prevent control surface flutter.,provide aerodynamic assistance for the pilot when moving the rudder.,make the pilot aware of the aerodynamic forces encountered when moving the control.
11,636,The balance tab is an auxiliary surface fitted to a main control surface.,C,operating automatically to provide feel to the controls.,operated independently at which point in the length of cable the tensiometer is applied.,operating automatically to assist the pilot in moving the controls.
11,637,Aerodynamic balancing of flight controls is achieved by.,B,placing a weight ahead of the hinge point.,providing a portion of the control surface ahead of the hinge point.,placing a weight in the leading edge of the control surface.
11,638,Aerodynamic balance is used to.,A,make the flying controls easier to move.,prevent flutter of the flying controls.,reduce the control load to zero.
11,639,A horn balance is.,C,a rod projecting forward from the control surface with a weight on the end.,a rod projecting upward from the main control surface to which the control cables are attached.,a projection of the outer edge of the control surface forward of the hinge line.
11,640,A control surface is mass balanced by.,A,the attachment of weights acting forward of the hinge line.,the attachment of weights acting on the hinge line.,fitting a balance tab.
11,641,The purpose of anti-balance tabs is to.,C,relieve stick loads.,trim the aircraft.,give more feel to the control column.
11,642,An elevator controls the aircraft motion in.,B,yaw.,pitch.,roll.
11,643,Jet engines are usually mounted by.,B,aluminium castings.,forged mounts and bolted to aircraft forged structure.,welded steel tubing.
11,644,A pylon structural member supports the.,B,centre section.,engine.,empennage.
11,645,Wing mounted podded engines and integral fuel tanks.,A,provide wing bending relief.,provide increased safety if the undercarriage collapses on landing.,reduce tailplane download.
11,117,Bleed air is supplied from engine in the order of…..,B,first LP compressor then HP compressor,first HP compressor then LP compressor,first fan then LP compressor
11,118,Bleed air shutoff valve is closed automatically when…,C,discharge switch is pushed,landing phase,fire switch is pushed
11,119,What does ECS mean?,A,Enviromental Control System,Engine Control System,Engine Calibration System
11,120,during maintenance on ECS………,C,APU should be started,Engines should be at ground idle,A warning placard should be attached
11,121,when an engine with air starter unit is planned to start on the ground…..,A,all of them can be used,Other engine is used for air supply,APU should be used
11,122,what is the relation between air temperature and relative humidity?,B,"when air temperature decreases, relative humidity also decreases","when air temperature decreases, relative humidity increases","when air temperature increases, relative humidity also increases"
11,123,what is a precooler used for?,A,to cool the bleed air by fan air before packs,to cool the bleed air by fan air after packs,to cool the bleed air by ram air before packs
11,124,what is an air cycle machine formed by?,A,"heat exchangers, compressor, turbine, water seperator","heat exchangers, compressor, turbine, desiccant","desiccant, compressor, turbine, water seperator"
11,125,Emergency ventilation is done by….,B,Recirculation valve,Ram Air Valve,Fan Air Valve
11,126,What is a probable danger in Air Cycle Machine?,C,icing danger before turbine,overpressurisation danger after compressor,icing danger after turbine
11,127,which component assures braking in Brake-Turbine ACM?,B,Turbine,Compressor,Fan
11,128,Which ACM has/have the advantage of cooling system while the aircraft is on the ground?,A,Turbofan Cold Air Unit and Three Wheel ACM,Turbofan Cold Air Unit only,Three Wheel ACM only
11,129,What does Vapor Cycle System use as a coolant?,C,bleed air,water,refrigerant (freon)
