Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
17,229,A compound twin spool engine is.,B,turbo prop propeller driven by a power turbine.,turbo prop twin spool compressor.,LP Compressor driven by a free turbine.
17,230,25.With the engine stationary the indication that the propeller is in ground fine pitch is.,A,blade and spinner markings aligned.,below stop warning light on.,flight fine pitch stop lever withdrawn.
17,231,When the power lever on a turbo prop engine is moved from ground idle to flight fine the fuel flow increases and the blade angle.,A,increases.,decreases,remains the same.
17,232,How is the blade station measured?.,A,In inches from the centre of the hub.,In inches from the tip.,As a percentage of blade length from the tip.
17,233,The oil used in the torquemeter system is. ,B,DTD 5 8 5.,engine oil pressure boosted by a pump driven off the reduction gear.,PCU oil pressure.
17,234,Which type of turboprop engine is practically free from surge and requires low power for starting?.,A,Compound twin spool.,Directly coupled.,One using a centrifugal compressor.
17,235,Blade stations are measured from the.,A,centre of the hub.,tip.,shank
17,236,Auto feathering is disarmed.,C,during landing.,during take off.,in the cruise.
17,237,With a multi-engined aircraft the torque pressure would be.,B,There is only one gauge for all engines.,same on all engines.,similar on all engines.
17,238,If torque pressure fell to zero during the cruise what would indicate that the gauge had failed?.,C,Engine would auto feather.,Engine would overspeed.,Engine would continue to run.
17,239,The purpose of using reverse pitch propellers is to.,A,provide aerodynamic breaking.,allow aircraft to taxi backwards.,reverse the direction of rotation of the propeller.
17,240,The RPM of a windmilling propeller is primarily related to.,C,EAS.,IAS.,TAS.
17,241,A ducted propeller is used because.,A,ducted props give more thrust for the diameter of disc.,only ducted propellers can be vectored.,ducted props give less thrust for the diameter of disc.
17,242,A two position prop uses.,B,high pitch for take off and low pitch for cruise.,low pitch for take off and climb and high pitch for cruise.,"high pitch for take off, low pitch for climb and descent and high pitch for cruise."
17,243,A propeller operating in the Beta range is operating between.,C,Flight Idle and Ground Idle.,coarse and flight fine pitch.,maximum reverse pitch and Flight idle pitch.
17,244,The CSU oil pump is provided to.,A,boost engine oil pressure to decrease pitch.,boost engine oil pressure to alter pitch.,boost engine oil pressure to increase pitch.
17,245,Counterweights are used to.,B,counter the ATM of the blades.,counteract the CTM of the blades.,balance the blades.
17,246,The pressure face of a propeller is.,A,the flat face.,the leading edge.,the camber face.
17,247,In blade station numbering the stations nearest the hub are.,C,datum.,highest.,lowest.
17,248,A propeller mounted forward of the engine is known as.,B,hydromatic propeller.,a tractor propeller.,a pusher propeller.
17,249,Contra-rotating propellers are.,A,two propellers on the same shaft on one engine-each revolving in a different direction.,propellers geared to rotate in the opposite direction to the engine.,propellers on a twin engined aircraft revolving in opposite directions.
17,250,An aerodynamic braking propeller goes through.,C,the feathered pitch position to act as a brake.,the coarse pitch position to act as a brake.,the fine pitch position to act as a brake.
17,251,The term spinner is applied to.,B,a propeller tip vortex.,a streamline covering over the propeller hub.,an acrobatic manoeuvre.
17,252,Turbo-prop engines require a slightly higher viscosity oil than a turbo-jet engine due to.,C,lower engine rpm.,higher engine rpm.,reduction gear and propeller pitch chang mechanism.
17,253,The propulsive efficiency of a propeller-turbine engine is higher than that of a jet-turbine engine at aircraft speeds.,,above approximately 450 mph.,within the range 450 mph and 700 mph.,below approximately 450 mph.
17,254,A propeller has the requirement of a.,B,manufacturers data plate.,type certificate or equivalent certificate.,batch number.
17,255,Variable pitch propellers are used because they are.,B,reduce vibration and noise.,have peak efficiency over a greater speed range.,more economical.
17,256,The condition lever normally has the following settings.,B,"normal, beta-range and reverse range.","cut-off, idle and high idle.","rich, lean and cut-off."
17,257,What is the ground clearance for a Tricycle Geared Aircraft?.,A,7 inches.,9 inches.,1 inch.
17,258,"53.In a variable pitch propeller system, a decrease in propeller RPM will alter the angle of attack on the blade to.",B,increase angle of attack.,decrease angle of attack.,increase negative torque.
17,259,To achieve reverse pitch the blade angle must be.,B,more than 17°.,less than 0°.,more than 90°.
17,260,Centrifugal latches are fitted to lock the propeller.,B,in the feathered position.,when stationary.,in the fine pitch position.
17,261,Counterweights are fitted to blade root to.,C,counteract ATM.,assist blade to move to fine pitch.,counteract CTM.
17,262,The limits for blade angle are controlled by pitch stops on the.,C,propeller shaft.,blade root.,cylinder
17,263,The range of angles of a VP propeller is usually limited by.,C,the fine pitch position.,the feathering angle.,coarse and fine pitch stops.
17,264,The purpose of fine pitch stop is to.,B,maintain constant speed in flight.,prevent the propeller moving below flight fine pitch in flight.,maintain maximum RPM at takeoff.
17,265,Which best describes a Variable Pitch propeller?.,A,The blade angles can be changed in flight.,Its blade angles are set with an automatic system with which the pilot has no input.,Its blade angles can only be set on the ground.
17,266,The holding coil of a hydromatic propeller feathering button switch holds a relay closed that applies power to the propeller.,B,dome feathering mechanism.,feathering pump motor.,governor.
17,267,The primary purpose of the front and rear cones for propellers that are installed on splined shafts is to.,C,prevent metal-to-metal contact between the propeller and the splined shaft.,reduce stresses between the splines of the propeller and the splines of the shaft.,position the propeller hub on the splined shaft.
17,268,The constant-speed control unit is also called a,C,propeller pitch control.,accumulator.,governor.
17,269,"When the compressive force on a speeder spring is reduced, the propeller blades will.",C,remain fixed.,fine off.,coarsen.
17,270,A hydraulic pitch lock is utilised in a hydromatic propeller to.,B,lock out the course pitch oil line in the event of underspeeding.,lock out the fine pitch oil line in the event of overspeeding.,prevent the propeller overspeeding in the event of oil supply failure.
17,271,"When in the beta range, the propeller pitch is controlled.",A,directly from the power lever.,indirectly from the power lever.,directly from the pitch change mechanism to the PCU.
17,272,The advantage of the beta range is it allows.,C,high power settings with higher than normal pitch settings when in flight.,low fine pitch settings with high power.,low power settings with higher than normal pitch setting for ground manoeuvres.
17,273,If the speeder spring pressure of a CSU is increased the blade will.,B,coarsen off.,fine off.,will not move.
17,274,On an underspeed condition the blades are turned to.,A,fine.,feather.,coarse.
17,275,"In a hydromatic propeller with counterweights, what is used to make the propeller move to fine pitch?.",B,A T M.,engine oil.,centrifugal force acting on the counterweight.
17,276,Relaxing tension on the governor spring will result in the blade coarsening and.,A,"RPM decreasing, manifold pressure increasing.","RPM increasing, manifold pressure increasing.","manifold pressure constant, RPM decreasing."
17,277,The ground fine pitch stop is.,B,never removed.,removed on the ground.,removed during flight.
17,278,"If governor flywheel overcomes the speeder spring, it indicates.",B,underspeed.,overspeed.,onspeed.
17,279,Pitch control using torque measuring is for.,A,reducing drag in engine failure.,increasing drag.,reducing drag in binding.
17,280,"If force is applied to the speeder spring, what will happen?.",C,Blade angle is frozen in last known position.,Blade angle coarsen.,Blade angle finer.
17,281,When is superfine pitch used?.,C,Landing and takeoff.,In cruise.,Engine starting to reduce propeller torque loading on starter motor.
17,282,"When the flyweights fly outwards in a PCU, this is known as.",B,onspeed.,overspeed.,low power settings with higher than normal pitch setting for ground manoeuvres.
17,283,"In an on speed condition, oil in the tube.",A,remains constant.,flows in the tubes.,flows out of the tubes
17,284,"On a reversing propeller moving to the maximum reversing angle, the propeller goes.",C,"from fine pitch through plane of rotation, course reverse then fine reverse.","from course pitch through plane of rotation course, fine reverse then course reverse.","from fine pitch through plane of rotation, fine reverse then course reverse."
17,285,"If pressure is increased on the speeder spring, rpm increases. What happens to the blade angle?.",C,Remains unchanged.,Increases,Decreases.
17,286,"In a prop with counterweights, what is used to make it move to fine pitch?.",C,ATM.,Centrifugal force acting on the counterweight.,Governor oil pressure.
17,287,If a propeller is in fine pitch and then moves to feather it will pass throug.,C,flight fine only.,reverse.,coarse.
17,288,A 'double' acting propeller has.,C,nitrogen or air on one side of piston.,oil pressure on one side of piston.,oil pressure on two sides of piston.
17,289,"During normal propeller operation, oil pressure for the governor is provided by.",A,a pump in the governor.,a variable volume pump.,the engine driven pump.
17,290,Oil for an on-speed condition passes through.,C,the coarse pitch line.,the fine pitch line.,neither of the lines.
17,291,"If the spur gear pump in a single acting propeller governor failed, the.",A,blades would turn to a coarse pitch.,blades would rotate to a fine pitch.,blades would move to the feather position.
17,292,The hydromatic variable pitch propeller is operated on the principle of.,C,a venturi or 'u' tube with mercury.,an electrical motor moving a gear segment.,oil pressure moving a piston.
17,293,The constant speed unit (C.S.U.) governor works on the principle of.,C,manual selection through a gearbox.,centrifugal twisting moments.,spring pressure acting against centrifugal force.
17,294,The purpose of the pitch change cams is to.,C,convert rotary motion to linear motion.,prevent windmilling.,convert linear motion to rotary motion.
17,295,The gear type pump in a C.S.U. or P.C.U.,B,lubricates the entire propeller system.,boosts engine oil system pressure.,assist the governor valve to move.
17,296,When an engine fails.,A,the propeller is feathered using an electrical feathering pump.,the propeller is feathered using the propeller governor pump.,the propeller is feathered using counterweights.
17,297,The purpose of an accumulator in a single acting propeller system is to.,B,to port oil to the coarse pitch oil line to assist in feathering the propelle.,accelerate the unfeathering process.,provide back up to the governor pump.
17,298,When auto feathering has taken place the feathering pump is switched off by.,B,pressure control drop switch.,carrying out the manual feather drill.,removing the pump circuit breaker or fuse.
17,299,On a free turbine engine it is possible to vary the propeller RPM whilst the engine RPM remains constant.,C,by operating the Power lever.,it is not possible to vary the propeller RPM.,by operating the PCU control Lever.
17,300,A propeller control Unit hydraulic system is supplied with oil from the.,A,engine lubrication oil tank.,aircraft hydraulic System.,PCU oil tank.
17,301,Low torque sensing is used to initiate.,C,relighting.,fine pitch selection.,auto feathering.
17,302,What is the purpose of the auto coarsening system?.,A,To prevent overspeeding in the event of the flight fine pitch stop failing.,To reduce drag during power loss.,To save the pilot making minor changes when changing altitude.
17,303,"In a single acting propeller, blade angle is increased by.",A,counterweights and a feathering spring.,CTM.,oil pressure.
17,304,The function of a propeller pitch lock is to prevent the propeller from.,C,coarsening.,reducing below flight fine pitch.,fining off in the event of pitch lock mechanism failure.
17,305,The minimum propeller pitch is established by the.,A,superfine pitch stop.,pitch Lock.,flight fine pitch stop.
17,306,Oil for the feathering system is taken from.,B,a separate feathering oil tank.,a feathering reserve in the engine oil tank.,the engine lubrication system.
17,307,What are the centrifugal latches in a single acting propeller used for?.,B,Prevent CTM.,Prevent feathering of the prop on shutdown.,Prevent Propeller moving to superfine.
17,308,In a two position propeller.,B,ATM turns the prop to fine.,oil pushes the prop to fine.,oil pushes the prop to coarse.
17,309,An overspeed condition causes governor spring pressure to be.,C,the same as centrifugal force.,more than centrifugal force.,less than centrifugal force.
17,310,"When the engine is running, the CSU is sensing.",C,propeller tip speed.,propeller blade angle.,engine RPM.
17,311,An accumulator may be fitted to.,B,feather the propeller.,unfeather the propeller.,provide emergency control.
17,312,If governor weight spring pressure is reduced.,C,governor weights will pivot inwards raising the governor valve allowing the blades to move to a coarser pitch.,governor weights will spring outwards raising the governor valve allowing the blades to move to a finer pitch.,governor weights will spring outwards raising the governor valve allowing the blades to move to a coarser pitch.
17,313,A constant speed variable pitch propeller is running whilst stationary on the ground. If it is facing into a headwind it will.,B,speed up.,remain constant.,slow down.
17,314,"If the TAS of an aircraft increases, the CSU will.",A,increase the blade angle to provide constant RPM.,decrease the blade angle to provide constant RPM.,change the blade angle to provide constant RPM.
17,315,"When governor spring load is less than governor weights, the CSU is in.",A,overspeed.,underspeed.,underspeed
17,316,48.An aircraft's propeller system beta range.,C,is used to achieve maximum thrust during take-off.,refers to the most fuel efficient pitch range to use at a given engine RPM.,is used to produce zero or negative thrust.
17,317,How is a propeller controlled in a large aircraft?.,A,By engine power lever.,By varying teh engine RPM except for feathering and reversing.,Independently of the engine.
17,318,Manually feathering a hydromechanical propeller means to.,C,block governor oil pressure to the cylinder of the propeller.,port governor oil pressure to the cylinder of the propeller.,block governor oil pressure from the cylinder of the propeller.
17,319,How is the oil pressure delivery on a hydromatic propeller normally stopped after the blades have reached their full-feathered position?.,B,Stop lugs in the teeth of the rotating cam.,Electric cut-out pressure switch.,Pulling out the feathering push-button.
17,320,Counterweights on constant-speed propellers are generally used to.,A,increase blade angle.,decrease blade angle.,unfeather the propeller.
17,321,"Constant speed non-feathering McCauley, Hartzell and other propellers of similar design without counterweights increase pitch angle using.",C,centrifugal twisting moment.,spring pressure.,oil pressure.
17,322,What are the rotational speed and blade pitch angle requirements of a constant-speed propeller during take-off?.,A,High speed and low pitch angle.,High speed and high pitch angle.,Low speed and high pitch angle.
17,323,A constant speed propeller provides maximum efficiency by.,B,increasing the lift coefficient of the blades.,adjusting blade angle for most conditions encountered during flight.,increasing blade pitch as the aircraft speed increases.
17,324,Synchrophasing reduces vibration by the use of.,A,pulse probes and a single synchrophase unit.,tachometers and correction motors.,coordinating the rpm of each engine.
17,325,Synchronising can only be achieved if the slave propeller is.,C,the same speed as the master.,within 20 rpm of the master.,within 100 rpm of the master.
17,326,Synchronising is carried out to.,A,match propeller tip speed.,match engine rpm.,match blade phase angle difference.
17,327,The synchronisation governor monitors.,A,RPM.,propeller tip speeds.,thrust tip speeds.
17,328,Synchronisation is used to.,A,reduce vibration and noise.,reduce the pitch of the fastest running blade.,preset the phase angle of propellers.
17,329,Synchronisation is used.,B,on the ground.,in flight except landing and take off.,in flight.
